,Name,School,L10_High_VT,L10_Ave_VT,Freshman,NCAA_High_VT,NCAA_Ave_VT,VT_nqs
2047,Taylor Henderson,George Washington,9.05,9.05,2011,9.825,9.645,9.765
2048,Morgan Fridey,Temple,9.725,7.0620370370370384,2018,9.7,9.575,9.61
2049,Taylor Keough,Brockport,9.275,6.731249999999999,2016,0.0,0.0,0.0
2050,Selena Ung,Minnesota,9.875,7.609000000000002,2016,0.0,0.0,0.0
2051,Rachel Filipski,Cortland State,9.55,7.928846153846154,2016,9.825,9.62,9.755
2052,Hailey Burleson,Washington,9.75,7.115476190476191,2015,9.925,9.801,9.885
2053,Taylor Laymon,Pittsburgh,9.45,7.295000000000002,2015,0.0,0.0,0.0
2054,Robyn Bernard,West Virginia,9.6,6.814772727272727,2015,9.925,9.749,9.875
2055,Brooke Timko,Kent State,9.725,7.136666666666668,2015,9.875,9.728,9.835
2056,Macey Hilliker,Central Michigan,9.35,6.832812499999999,2015,9.775,9.317,0.0
2057,Alyssa Ito,UC Davis,9.7,7.902083333333333,2018,9.775,9.696,9.74
2058,McKenna Stanley,S.E. Missouri,9.75,6.276666666666666,2015,9.65,9.495,9.605
2059,Brooke Young,San Jose State,9.225,5.207142857142857,2016,0.0,0.0,0.0
2060,Rebecca Cuppy,Illinois,9.525,6.689772727272728,2016,0.0,0.0,0.0
2061,Macey Roberts,Maryland,9.775,7.715909090909091,2016,9.9,9.8,9.875
2062,Karen Gonzalez,Southern Utah,9.4,7.325,2016,9.85,9.7,9.77
2063,Tyra McKellar,Towson,9.55,7.71923076923077,2015,9.85,9.599,9.815
2064,Arianna Robinson,California,9.6,6.564705882352941,2015,9.95,9.835,9.91
2065,Shireen Khamedoost,Oregon State,9.625,7.095192307692307,2015,9.825,9.71,9.78
2066,Lauren Wilson,UW-La Crosse,9.35,6.8140624999999995,2015,9.6,9.319,9.54
2067,Joy Gage,Cornell,9.225,7.368181818181819,2015,9.475,9.4,0.0
2068,Cidney Robinson,Utah State,9.775,6.924999999999999,2015,0.0,0.0,0.0
2069,Taryn Fitzgerald,Stanford,9.85,7.619999999999999,2016,9.85,9.714,9.8
2070,Chelsea Grimison,Air Force,9.425,7.653124999999998,2016,9.675,9.502,9.61
2071,Kyra Levi,Pennsylvania,9.175,7.026785714285714,2015,9.5,9.233,0.0
2072,Courtney Middelkoop,Iowa State,9.4,7.3012500000000005,2015,9.825,9.689,9.74
2073,Kate Mierow,UW-Whitewater,9.15,6.2162500000000005,2015,0.0,0.0,0.0
2074,Katie Snyder,UIC,9.4,6.671874999999999,2015,9.8,9.656,9.745
2075,Lewa Evans,UW-Whitewater,9.35,7.142708333333335,2015,9.725,9.455,9.605
2076,Kira Hoy,Western Michigan,9.425,7.725,2015,8.825,8.825,0.0
2077,Claire Ryan,Brown,9.25,7.118333333333332,2015,0.0,0.0,0.0
2078,Jillian Hacker,Ball State,9.15,7.293181818181819,2015,0.0,0.0,0.0
2079,Emily Ramberg,Alaska,9.375,6.821428571428571,2015,9.575,9.484,9.51
2080,Kayla Kennedy,Temple,9.3,7.16875,2016,9.5,9.3,9.26
2081,Jordan Clark,S.E. Missouri,9.225,6.824999999999999,2015,9.65,9.507,9.59
2082,Aubrie Purtell,Northern Illinois,9.325,6.020833333333333,2018,0.0,0.0,0.0
2083,Kelsey Campbell,Bridgeport,9.525,6.460000000000001,2015,9.8,9.646,9.77
2084,Victoria Ortiz,Arizona,9.45,3.3671874999999996,2015,0.0,0.0,0.0
2085,Baylee Bell,Ball State,9.4,7.0181818181818185,2015,0.0,0.0,0.0
2086,Grace Williams,Nebraska,9.9,7.5420454545454545,2015,9.9,9.78,9.86
2087,Erin Macadaeg,LSU,9.8,7.552173913043479,2015,9.925,9.784,9.865
2088,Taylor Harrison,Ohio State,9.925,6.802205882352941,2015,9.9,9.804,9.85
2089,Kari Lee,Utah,9.825,7.7453125,2015,9.95,9.855,9.93
2090,Danielle Breen,Nebraska,9.85,7.405555555555556,2015,9.9,9.835,9.822
2091,Paige Zaziski,Arkansas,9.8,7.8426470588235295,2015,9.925,9.833,9.905
2092,Kaitlynn Hedelund,North Carolina,9.9,6.42857142857143,2015,9.9,9.718,9.855
2093,Joslyn Goings,Washington,9.625,7.303409090909091,2015,9.9,9.747,9.865
2094,Maddy Stover,Utah,9.825,8.072999999999999,2015,0.0,0.0,0.0
2095,Ericha Fassbender,Florida,9.95,7.748333333333332,2015,9.875,9.808,9.85
2096,Tiffani Lewis,Utah,9.9,7.122368421052632,2015,9.95,9.838,9.895
2097,Brianna Brown,Michigan,9.8,6.1535714285714285,2015,9.875,9.779,9.845
2098,Alex McMurtry,Florida,10.0,7.27,2015,10.0,9.923,9.985
2099,Abbie Epperson,Maryland,9.725,4.680000000000001,2015,9.9,9.77,9.87
2100,Jordyn Penny,Ball State,9.725,7.588333333333334,2015,9.85,9.719,9.81
2101,Emily Liddle,Washington,9.6,7.341666666666667,2015,9.825,9.598,9.785
2102,Sydney Waltz,Kentucky,9.9,7.400961538461537,2015,9.9,9.778,9.865
2103,Jillian Winstanley,George Washington,10.0,7.533035714285714,2015,9.925,9.818,9.92
2104,Kamerin Moore,Nebraska,9.875,6.426190476190476,2015,9.9,9.838,9.85
2105,Alexis Mattern,Ohio State,9.875,6.405208333333333,2015,9.925,9.766,9.895
2106,Mackenzie Brannan,Alabama,10.0,7.502941176470587,2015,9.95,9.867,9.908
2107,Makenzie Anderson,Arkansas,9.6,5.953,2016,9.775,9.664,9.735
2108,Lauren Rice,Sacramento State,9.65,6.428125,2015,9.85,9.723,9.815
2109,Lia Breeden,New Hampshire,9.65,7.789583333333335,2015,9.575,9.575,0.0
2110,Julia Schwartz,Eastern Michigan,9.725,7.2942307692307695,2015,9.875,9.724,9.815
2111,Shauna Miller,Missouri,9.9,8.033,2015,9.975,9.771,9.88
2112,Lauren Li,Penn State,9.8,7.451136363636365,2015,9.9,9.82,9.855
2113,Marie Priest,Illinois State,9.6,6.310714285714285,2017,9.775,9.642,9.75
2114,Morgan Denlinger,Bowling Green,9.65,7.291666666666667,2015,0.0,0.0,0.0
2115,Kennedi Harris,Missouri,9.675,6.666666666666666,2015,9.9,9.788,9.88
2116,Lianne Josbacher,Boise State,9.75,7.264166666666665,2015,9.875,9.75,0.0
2117,Rachel Stypinski,Kent State,9.775,7.185227272727273,2015,9.85,9.729,9.795
2118,Myia Hambrick,LSU,9.875,7.564285714285713,2015,9.95,9.852,9.95
2119,Sarah Moore,Kent State,9.575,5.294642857142858,2010,9.8,9.742,0.0
2120,Jessica Juncaj,Western Michigan,9.6,7.655434782608696,2015,9.775,9.571,9.59
2121,Lauren Marinez,Michigan,9.75,5.850000000000001,2016,0.0,0.0,0.0
2122,Ashley Fischer,Iowa,9.575,5.909821428571429,2015,9.825,9.568,9.77
2123,Briana Ledesma,Iowa State,9.675,6.9578125,2015,9.825,9.699,9.795
2124,Nicole Wild,North Carolina State,9.5,7.120454545454547,2015,0.0,0.0,0.0
2125,Casey Lauter,New Hampshire,9.35,6.494117647058824,2015,9.825,9.688,9.735
2126,Jill Van Mierlo,BYU,9.8,8.142857142857142,2015,9.875,9.754,9.83
2127,Kayla McMullan,Lindenwood,9.85,6.409615384615385,2015,9.875,9.7,9.77
2128,Kelsey Hood,Western Michigan,9.775,7.244444444444444,2015,9.875,9.727,9.81
2129,Evelyn Nee,Maryland,9.65,7.057812500000001,2015,9.75,9.656,9.67
2130,Rechelle Dennis,UCLA,9.6,6.997000000000001,2016,9.725,9.675,0.0
2131,Megan Ryan,Yale,9.55,7.012962962962963,2015,9.8,9.592,9.725
2132,Morgan Lane,North Carolina,9.7,7.571590909090908,2015,9.875,9.734,9.84
2133,Kennady Schneider,Arizona,9.4,6.4941176470588236,2015,0.0,0.0,0.0
2134,Allison Bushman,Yale,9.7,7.51,2015,9.45,9.287,9.255
2135,Alexis Brown,UC Davis,9.725,7.1909090909090905,2015,9.85,9.74,9.85
2136,Eboni Jackson,Winona State,9.675,7.264423076923077,2016,9.725,9.444,9.67
2137,Brittany Franklin,Denver,9.625,4.867391304347826,2015,0.0,0.0,0.0
2138,Marissa Toci,New Hampshire,9.7,7.906250000000001,2015,9.825,9.652,9.805
2139,Mallory Moredock,Texas Woman's,9.5,7.351666666666668,2015,9.8875,9.669,9.86
2140,Madison Nettles,Texas Woman's,9.625,7.161764705882353,2015,9.9,9.78,9.865
2141,Alexandra Zois,George Washington,9.55,6.88448275862069,2016,9.925,9.728,9.845
2142,Amber Heltemes,Southern Utah,9.675,6.7862068965517235,2017,9.625,9.625,0.0
2143,JaNay Honest,UCLA,9.725,7.773863636363637,2015,9.9,9.806,9.848
2144,Anya Olson,Brown,9.525,7.153846153846152,2015,9.6,9.5,9.58
2145,Ashley White,Centenary College,9.375,7.2775,2015,9.875,9.571,9.81
2146,Hilary Green,Iowa State,9.525,7.2593749999999995,2015,0.0,0.0,0.0
2147,Sara Mermelstein,George Washington,9.425,7.190789473684211,2015,9.825,9.708,9.795
2148,Dominiquea Trotter,Maryland,9.7,7.542105263157896,2015,9.825,9.756,9.815
2149,Amy Enright,UW-La Crosse,9.2,6.9586538461538465,2015,9.5,8.75,9.08
2150,Camille Drouin-Allaire,George Washington,9.75,7.427777777777777,2015,9.95,9.859,9.935
2151,Stefani Catour,Oklahoma,9.725,7.382954545454546,2016,9.825,9.825,0.0
2152,Jamie Lewis,Air Force,9.8,7.147999999999999,2015,9.825,9.602,9.77
2153,Bryttany Kaplan,Central Michigan,9.75,8.10892857142857,2015,9.85,9.732,9.8
2154,Taylor Allex,Utah,9.875,7.08421052631579,2013,9.9,9.824,9.9
2155,Kierstin Sokolowski,Lindenwood,9.875,6.961363636363637,2015,9.9375,9.807,9.885
2156,Natalie Brown,Oklahoma,9.675,6.943749999999999,2015,0.0,0.0,0.0
2157,Julia Sebben,Air Force,9.65,6.652777777777778,2015,9.625,9.512,9.6
2158,Kerry Arone,Temple,9.325,6.834375,2015,9.425,9.238,0.0
2159,Jennifer Brenner,Sacramento State,9.475,7.065833333333333,2015,9.7,9.526,9.645
2160,Kelsey Paz,Iowa State,9.725,7.486250000000002,2015,9.85,9.741,9.825
2161,Linda McAuley,Springfield College,9.5,7.6431818181818185,2015,0.0,0.0,0.0
2162,Megan Knoernschild,Illinois State,9.25,7.744642857142857,2015,9.725,9.532,9.625
2163,Abby Webb,Boise State,9.25,7.554166666666666,2017,0.0,0.0,0.0
2164,Kathleen York,Arkansas,9.525,6.4156249999999995,2015,9.675,9.675,0.0
2165,Jennie Loeb,Alabama,9.3,5.5075,2016,9.875,9.875,0.0
2166,Madeline Seibold,George Washington,9.5,7.452272727272725,2015,9.525,9.475,0.0
2167,Cassie Evans,UW-Stout,9.05,7.125,2016,9.575,9.27,9.405
2168,Nichelle Christopherson,Michigan,9.7,6.934090909090909,2015,9.65,9.589,9.61
2169,Jasmine Arnold,Georgia,9.55,7.659782608695653,2018,9.85,9.775,0.0
2170,Megan Finck,Pennsylvania,9.45,7.255357142857143,2015,9.625,9.521,9.585
2171,Meghan Chan,West Chester,9.25,7.0249999999999995,2015,9.85,9.563,9.735
2172,Alexandra Avendano,Southern Conn.,9.475,7.496666666666666,2015,9.7,9.551,9.68
2173,Briana Kerr,Springfield College,9.125,5.9624999999999995,2015,0.0,0.0,0.0
2174,Makenzey Shank,Rutgers,9.6,7.3625,2015,9.525,9.463,0.0
2175,Brittany Johnson,Texas Woman's,8.95,7.304166666666666,2010,9.9,9.702,9.83
2176,Kendra Daniels,Alaska,9.375,6.581250000000001,2015,9.65,9.431,9.525
2177,Olivia Neistat,Pennsylvania,9.25,6.323076923076924,2016,0.0,0.0,0.0
2178,Allie Wismer,North Carolina State,9.675,6.598529411764706,2015,9.775,9.738,0.0
2179,Nikole Addison,Denver,9.7,7.917708333333333,2015,9.9,9.803,9.875
2180,Britney Ward,Missouri,9.675,6.456578947368421,2016,9.95,9.802,9.92
2181,Toni-Ann Williams,California,9.725,8.182142857142857,2015,10.0,9.849,9.96
2182,Jordan Gillette,West Virginia,9.5,7.373913043478263,2015,0.0,0.0,0.0
2183,Katherine Locher,Illinois State,9.55,6.732692307692306,2016,0.0,0.0,0.0
2184,Chelsea Knight,North Carolina State,9.65,7.933333333333334,2015,9.925,9.814,9.89
2185,Katie McGrady,Towson,9.375,7.742307692307692,2016,9.425,9.425,0.0
2186,Zaakira Muhammad,West Virginia,9.825,7.267307692307692,2015,9.9,9.838,9.9
2187,Gianna Gambuti,Temple,9.225,5.85735294117647,2016,0.0,0.0,0.0
2188,Heather Brubaker,Ursinus College,9.6,7.622916666666667,2015,9.7,9.501,9.64
2189,Amanda Bowman,West Virginia,9.75,6.415625,2015,9.825,9.706,9.79
2190,Danaea Davis,Kentucky,9.5,6.8921875,2016,9.9,9.772,9.863
2191,Sami Circeo,North Carolina State,9.45,6.075,2016,0.0,0.0,0.0
2192,Arianna Turso,Cortland State,9.1,8.922333333333334,2015,8.95,8.887,0.0
2193,Amanda Pratt,Towson,9.2,6.4,2016,0.0,0.0,0.0
2194,Allison Hester,Brockport,9.25,7.15,2016,9.5,9.319,9.34
2195,Fallon Way,William & Mary,9.275,9.118749999999999,2015,9.325,9.325,0.0
2196,Sydney Eckert,Ursinus College,9.15,6.952777777777777,2015,0.0,0.0,0.0
2197,Rose Wortman,West Chester,9.325,6.305,2015,9.65,9.433,9.54
2198,Amber Miller,West Chester,8.825,4.24375,2009,0.0,0.0,0.0
2199,Jenna Crisalli,Rutgers,9.5,6.3675,2015,0.0,0.0,0.0
2200,Jessica Myers,UIC,9.3,5.5845238095238106,2016,0.0,0.0,0.0
2201,Kelsey Stewart,Ursinus College,9.15,5.897222222222222,2015,9.6,9.4,9.515
2202,Sloane Smith,Yale,9.675,6.526470588235294,2015,9.6,9.454,9.445
2203,Ann Stockwell,Boise State,9.775,7.005208333333333,2015,9.925,9.807,9.9
2204,Courtney Soliwoda,Sacramento State,9.5,3.9892857142857143,2015,9.8,9.662,9.77
2205,Caitlin Soliwoda,Sacramento State,9.725,7.619565217391305,2015,9.85,9.73,9.83
2206,Alicia Gallarzo,California,9.625,7.174999999999999,2015,9.875,9.772,9.863
2207,Courteney Ng,Sacramento State,9.25,6.2171875,2016,0.0,0.0,0.0
2208,Melissa Metcalf,UCLA,9.7,4.95952380952381,2016,0.0,0.0,0.0
2209,Shaylyn Garay,Lindenwood,9.4,6.475,2015,9.375,9.375,0.0
2210,Sonya Meraz,UCLA,9.6,6.720833333333331,2015,9.875,9.789,9.835
2211,Amanda Presswood,UC Davis,9.6,6.9940476190476195,2015,0.0,0.0,0.0
2212,Brittney Reed,Air Force,9.3,9.104999999999999,2016,0.0,0.0,0.0
2213,Ariana Harger,Seattle Pacific,9.5,6.2109375,2015,9.9,9.681,9.815
2214,Morgan Ross,Alaska,9.5,6.154166666666667,2015,9.75,9.616,9.705
2215,Morgan Chall,Cornell,9.225,7.0055555555555555,2016,0.0,0.0,0.0
2216,Miranda Hone,Utah State,9.35,7.3025,2016,9.85,9.753,9.81
2217,Lauren Weisel,North Carolina,9.525,6.715277777777778,2015,9.65,9.575,9.63
2218,Kaitlin Won,San Jose State,9.6,6.626041666666666,2015,9.825,9.706,9.795
2219,Anna Merkuryev,Yale,9.675,7.790625000000001,2015,9.75,9.498,9.72
2220,Caylee Ford,Bridgeport,9.275,6.2457692307692305,2017,9.525,9.525,0.0
2221,Kendra Balcerak,Ithaca College,9.0,7.065,2015,0.0,0.0,0.0
2222,Elizabeth Mahoney,New Hampshire,9.675,6.1875,2015,9.9,9.766,9.84
2223,Courtney Osborn,Rhode Island College,9.0,8.931249999999999,2015,9.5,9.08,9.4
2224,Bailey Gildemeyer,Cortland State,9.025,7.31875,2015,9.8,9.35,9.69
2225,Gina Tucker,Temple,9.5,5.939583333333333,2015,9.7,9.378,9.525
2226,Ashley Parchinski,Springfield College,9.025,5.733333333333334,2015,0.0,0.0,0.0
2227,Allison Franz,Cornell,9.2,7.78,2015,9.675,9.481,9.57
2228,Miranda Shaine,Brockport,9.35,6.983620689655171,2015,9.2,9.2,0.0
2229,Bailey Gardner,Minnesota,9.925,7.529629629629629,2015,9.85,9.792,9.835
2230,Sydney McGlone,Arkansas,9.825,7.445454545454547,2016,9.9,9.815,9.885
2231,Amanda Ruble,Western Michigan,9.625,7.543333333333332,2017,0.0,0.0,0.0
2232,Noelle Harada,Towson,9.575,7.449218749999999,2015,9.75,9.492,9.695
2233,Eileen Malecki,William & Mary,9.8,6.510344827586207,2016,9.5,9.4,0.0
2234,Ryann Conners,UIC,9.75,6.815909090909092,2015,9.55,9.471,9.455
2235,Annie Juarez,Sacramento State,9.825,6.9816666666666665,2015,9.85,9.679,9.79
2236,Kirsten Gendron,Eastern Michigan,9.65,7.284782608695653,2015,0.0,0.0,0.0
2237,Katherine Prentice,Northern Illinois,9.475,4.9624999999999995,2015,9.825,9.618,9.805
2238,Shannon Goniwiecha,Bowling Green,9.675,7.284821428571428,2016,9.75,9.664,9.73
2239,McKenna Schoenberger,Bowling Green,9.225,7.54423076923077,2015,0.0,0.0,0.0
2240,Krista Walberer,Bowling Green,9.275,3.8011904761904756,2015,0.0,0.0,0.0
2241,Regan Butchness,Brown,9.1,5.807142857142858,2015,0.0,0.0,0.0
2242,Emma Tucker,Rhode Island College,9.075,6.98,2022,9.7,9.473,9.515
2243,Kelli Tereshko,Bridgeport,9.3,6.056578947368421,2018,0.0,0.0,0.0
2244,Katie Carling,Winona State,9.25,9.1375,2015,0.0,0.0,0.0
2245,Taylor Vincent,Texas Woman's,9.25,6.833333333333334,2015,0.0,0.0,0.0
2246,Alyssa Bossle,Illinois State,9.2,6.415,2016,0.0,0.0,0.0
2247,Courtney Campbell,Central Michigan,8.975,5.791666666666667,2017,0.0,0.0,0.0
2248,Megan Marino,Eastern Michigan,9.4,7.5009999999999994,2016,0.0,0.0,0.0
2249,Jodie Plescow,Central Michigan,9.75,7.3410714285714285,2016,9.825,9.677,9.76
2250,Brooke Bray,George Washington,9.15,6.825,2017,0.0,0.0,0.0
2251,Telah Black,Auburn,9.45,6.664285714285714,2017,9.725,9.717,0.0
2252,Elizabeth Pfeiler,George Washington,9.4,6.893750000000001,2015,9.875,9.769,9.85
2253,Nikki Youd,Iowa,9.45,6.996874999999999,2015,9.9,9.668,9.835
2254,Brittany Atchison,Seattle Pacific,9.3,6.908333333333333,2015,9.575,9.488,9.555
2255,Shelby Scanlon,Ithaca College,8.975,5.85,2015,0.0,0.0,0.0
2256,Gabriella Yarussi,Towson,9.425,6.5,2015,9.85,9.697,9.815
2257,Amanda McBrayer,UW-Oshkosh,9.3,5.042857142857143,2015,9.65,9.175,9.45
2258,Rachel Slocum,Eastern Michigan,9.725,7.576250000000001,2015,9.975,9.839,9.95
2259,Kylie Meyer,Illinois State,9.5,7.55909090909091,2015,9.625,9.555,9.62
2260,Haylee Young,Iowa State,9.8,6.114285714285714,2015,9.9,9.8,9.89
2261,Bridget Hodan,Illinois,9.7,7.284375000000001,2016,9.825,9.785,9.805
2262,Monique Muehlethaler,UW-La Crosse,9.05,5.925000000000001,2015,0.0,0.0,0.0
2263,Leah Spankowski,UW-La Crosse,9.55,6.971,2015,9.65,9.324,9.625
2264,Stephanie Shields,UW-Stout,8.925,3.54,2015,0.0,0.0,0.0
2265,Mya Ramadan,UW-Oshkosh,9.0,7.154545454545453,2018,0.0,0.0,0.0
2266,Sophia Redding,Gustavus Adolphus,9.225,7.439583333333332,2019,9.7,9.434,9.51
2267,Caroline Holverson,UW-Whitewater,9.1,7.500000000000001,2015,0.0,0.0,0.0
2268,Tori Erickson,UW-Eau Claire,9.2,4.81923076923077,2015,9.725,9.289,9.635
2269,Alyssa Huch,Hamline,9.375,6.138461538461539,2015,9.625,9.381,9.53
2270,Cassidy Kleven,Winona State,9.25,7.1990384615384615,2015,0.0,0.0,0.0
2271,Lanie Snyder,Iowa,9.6,6.225,2016,9.825,9.71,9.76
2272,Sarah Rhodes,UW-Whitewater,0.0,0.0,2016,0.0,0.0,0.0
2273,Ariana Guerra,Alabama,9.825,9.783333333333333,2016,9.95,9.825,9.905
2274,Brittany Furuyama,Kentucky,10.0,7.85952380952381,2015,9.8,9.717,9.755
2275,Claire Hammen,Denver,9.7,7.527500000000001,2015,0.0,0.0,0.0
2276,Schyler Jones,Texas Woman's,9.325,7.419047619047619,2015,9.925,9.749,9.877
2277,Brandi Lazarus,Texas Woman's,9.45,7.296428571428571,2015,9.875,9.63,9.805
2278,Maegan Higdon,Pittsburgh,9.5,5.919642857142858,2015,9.45,9.45,0.0
2279,Natalie Hawthorne,Air Force,9.4,7.040384615384616,2017,9.525,9.425,0.0
2280,Emily Woitchek,Winona State,9.2,5.39,2016,0.0,0.0,0.0
2281,Rachel Rowland,Minnesota,9.65,6.205555555555555,2017,0.0,0.0,0.0
2282,Hayley Sanders,Georgia,9.75,6.478125,2015,0.0,0.0,0.0
2283,Ana Sabates,Seattle Pacific,9.225,5.9875,2016,0.0,0.0,0.0
2284,Anya Barca-Hall,Brown,9.275,5.628125,2015,0.0,0.0,0.0
2285,Carol Chiles,Bridgeport,9.3,6.978571428571429,2015,0.0,0.0,0.0
2286,Annie Juarez,Sacramento State,9.825,6.9816666666666665,2015,9.85,9.679,9.79
2287,Mackenzie Douglas,San Jose State,9.25,6.482142857142857,2015,9.875,9.76,9.86
2288,Sydney Tribbett,Hamline,9.15,7.3479166666666655,2015,9.675,9.397,9.605
2289,Jessica Mishlove,George Washington,9.3,4.991666666666667,2015,0.0,0.0,0.0
2290,Jessica O'Brien,Cornell,9.3,7.581249999999999,2016,9.575,9.396,9.39
2291,Kylie Moran,Brockport,0.0,0.0,2019,0.0,0.0,0.0
2292,Kiernan Roseland,Kent State,9.35,5.508333333333333,2017,0.0,0.0,0.0
2293,Ashley Potts,Northern Illinois,9.725,6.4529411764705875,2015,9.85,9.764,9.845
2294,Melissa Zurawski,Iowa,9.625,6.5600000000000005,2015,9.85,9.752,9.825
2295,Kaylee Pacunas,Ithaca College,8.925,5.833333333333334,2015,9.6,9.342,9.585
2296,Lauren White,Springfield College,9.375,7.36923076923077,2016,0.0,0.0,0.0
2297,Kasey Kilmurray,Southern Conn.,9.2,6.371428571428571,2015,9.425,9.235,0.0
2298,Lindsey Lemke,North Carolina,9.75,6.125,2015,9.55,9.538,0.0
2299,Catie Conrad,Eastern Michigan,9.55,7.043181818181819,2015,9.85,9.679,9.815
2300,Victoria Huehn,Michigan State,9.65,6.4875,2015,9.825,9.543,9.68
2301,Napualani Hall,UCLA,9.8,9.695,2015,9.975,9.794,9.92
2302,Kasandra Stamopoulos,UW-Oshkosh,9.0,8.68,2015,9.4,8.821,8.705
2303,Katie Carlisle,Kentucky,9.675,7.194230769230769,2015,0.0,0.0,0.0
2304,Jill Coyne,Brockport,9.225,4.976315789473684,2016,0.0,0.0,0.0
2305,Katie Brown,Utah State,9.7,7.541666666666666,2014,9.85,9.744,9.825
2306,Mia Bargiacchi,Arkansas,9.4,7.556521739130435,2016,0.0,0.0,0.0
2307,Kourtland Thompson,UW-Stout,9.175,6.721875,2015,9.3,8.86,0.0
2308,Taylor Murphy,North Carolina State,9.4,4.585,2017,0.0,0.0,0.0
2309,Alisa Bogdan,San Jose State,9.6,7.134615384615383,2016,0.0,0.0,0.0
2310,Rachel Blair,West Chester,9.3,6.1000000000000005,2015,9.8,9.547,9.72
2311,Casey Attenberger,Brockport,9.05,8.925,2015,9.3,8.875,0.0
2312,Rachel Lee,Ithaca College,9.075,7.053333333333334,2015,9.6,9.341,9.44
2313,Laura Jonas,Illinois State,9.625,6.516176470588236,2015,9.8,9.562,9.7
2314,Ayana Lee,Rutgers,9.55,7.233333333333333,2015,0.0,0.0,0.0
2315,Hailey Warner,UW-La Crosse,9.0,4.4875,2016,0.0,0.0,0.0
2316,Katya Karpova,George Washington,8.95,5.891666666666666,2019,0.0,0.0,0.0
2317,Erica Atkin,Brockport,9.175,8.90625,2016,9.35,9.2,0.0
2318,Madison Cindric,Arizona,9.7,5.6575,2015,9.875,9.77,9.85
2319,Olivia Kressler,Hamline,9.0,8.625,2015,0.0,0.0,0.0
2320,Riley McCusker,Florida,9.35,6.225,2022,0.0,0.0,0.0
2321,Alexa Phillip,Temple,9.55,4.541071428571429,2016,0.0,0.0,0.0
2322,Alyssa Kelly,Texas Woman's,9.3,6.05,2015,0.0,0.0,0.0
2323,Casey Bell,Air Force,9.375,5.767045454545454,2015,9.65,9.326,9.55
2324,Hannah Hitchcock,Minnesota,9.7,7.463541666666667,2016,9.85,9.731,9.83
2325,Monique Brooks,Ursinus College,8.875,8.875,2015,9.55,9.447,9.52
2326,Kaila Schaeffer,Bridgeport,9.325,6.2821428571428575,2015,9.7,9.587,9.645
2327,Nicole Chow,Iowa,9.225,6.066666666666666,2016,9.85,9.695,9.81
2328,Lynley Choate,Ithaca College,8.9,8.6125,2016,0.0,0.0,0.0
2329,Maly Krajco,UW-Eau Claire,8.9,8.9,2015,9.375,9.065,9.205
2330,Vivi Babalis,Georgia,9.275,9.275,2015,0.0,0.0,0.0
2331,Samantha Wiekamp,UW-La Crosse,9.4,7.127777777777778,2015,9.875,9.49,9.76
2332,Annie Juarez,Sacramento State,9.825,6.9816666666666665,2015,9.85,9.679,9.79
2333,Amelia Rafferty,UIC,8.65,8.65,2015,9.575,9.45,9.475
2334,Bridgette Schaal,Brockport,9.325,5.725,2015,9.7,9.474,9.645
2335,Kaylee Wead,Brockport,9.1,5.375,2017,9.4,9.4,0.0
2336,Casey Betts,Minnesota,9.6,9.291666666666666,2018,0.0,0.0,0.0
2337,Alex Esmerian,Boise State,9.7,7.545,2017,0.0,0.0,0.0
2338,Katherine Norris,Ursinus College,8.8,5.6625000000000005,2015,0.0,0.0,0.0
2339,Lily Szafranski,Cortland State,8.825,8.7875,2016,9.725,9.282,9.66
2340,Sahara Gipson,Rutgers,9.825,7.916666666666666,2015,9.875,9.724,9.85
2341,Brenna Dowell,Oklahoma,9.625,9.45,2015,10.0,9.898,9.977
2342,Jordyn Givens,Illinois,9.625,7.4799999999999995,2015,9.85,9.634,9.79
2343,Emily Shugan,Pennsylvania,9.4,7.560416666666666,2015,0.0,0.0,0.0
2344,Alana Fischer,S.E. Missouri,8.725,8.725,2018,9.775,9.48,9.59
2345,Margaret Nieto,Ithaca College,8.5,8.4,2015,0.0,0.0,0.0
2346,Kennedy Baker,Florida,9.8,9.8,2015,9.95,9.883,9.93
2347,Lauren Schmeiss,Sacramento State,9.825,7.950000000000001,2016,9.825,9.697,9.785
2348,Mckenna Burnside,Southern Utah,9.575,9.4375,2018,9.75,9.404,0.0
2349,Kendall Carlson,Western Michigan,0.0,0.0,2015,0.0,0.0,0.0
2350,MyKayla Skinner,Utah,10.0,9.9,2017,9.975,9.918,9.965
2351,Dori Overhus,Washington,9.625,7.625,2015,9.7,9.688,0.0
2352,Zoey Schaefer,Washington,9.6,7.8500000000000005,2015,9.8,9.7,0.0
2353,Tessa Jaranowski,Texas Woman's,9.275,7.491666666666666,2015,9.7,9.523,9.68
2354,Abbie Rose Zoeller,Central Michigan,9.425,9.1125,2016,9.725,9.65,0.0
2355,Courtney Mailloux,Rhode Island College,7.9,7.0,2011,9.1,8.459,8.455
2356,Jordan Chiles,UCLA,9.9,5.464285714285715,2022,9.925,9.838,9.9
2357,Kendal Watts,San Jose State,9.4,6.871874999999999,2016,9.75,9.605,0.0
2358,Julia Williams,Hamline,8.75,8.75,2016,9.4,9.172,9.33
2359,Bailey Peter,UW-Eau Claire,8.825,3.3574999999999995,2015,9.3,8.944,0.0
2360,Bailee Espelien,UW-Eau Claire,8.7,8.525,2015,9.25,8.991,9.115
2361,Stephanie Wright,Centenary College,9.325,6.1125,2009,0.0,0.0,0.0
